product,date,price
"Ургамлын тос, л",2023-11-27,6747.0
"Элсэн чихэр, кг",2023-11-27,5042.0
"Өндөг, ш",2023-11-27,603.0
"Ногоон цай, савласан, 90 г",2023-11-20,3830.0
"Ургамлын тос, л",2023-11-20,6747.0
"Элсэн чихэр, кг",2023-11-20,5042.0
"Өндөг, ш",2023-11-20,603.0
"Ногоон цай, савласан, 90 г",2023-11-13,3830.0
"Ургамлын тос, л",2023-11-13,6747.0
"Элсэн чихэр, кг",2023-11-13,5042.0
"Өндөг, ш",2023-11-13,610.0
"Ногоон цай, савласан, 90 г",2023-11-06,3812.0
"Ургамлын тос, л",2023-11-06,7160.0
"Элсэн чихэр, кг",2023-11-06,5042.0
"Өндөг, ш",2023-11-06,600.0
"Ногоон цай, савласан, 90 г",2023-10-30,3812.0
"Ургамлын тос, л",2023-10-30,7160.0
"Элсэн чихэр, кг",2023-10-30,5042.0
"Өндөг, ш",2023-10-30,595.0
"Ногоон цай, савласан, 90 г",2023-10-23,3798.0
"Ургамлын тос, л",2023-10-23,7163.0
"Элсэн чихэр, кг",2023-10-23,5042.0
"Өндөг, ш",2023-10-23,588.0
"Ногоон цай, савласан, 90 г",2023-10-16,3798.0
"Ургамлын тос, л",2023-10-16,7378.0
"Элсэн чихэр, кг",2023-10-16,5042.0
"Өндөг, ш",2023-10-16,585.0
"Ногоон цай, савласан, 90 г",2023-10-09,3798.0
"Ургамлын тос, л",2023-10-09,7798.0
"Элсэн чихэр, кг",2023-10-09,5023.0
"Өндөг, ш",2023-10-09,567.0
"Ногоон цай, савласан, 90 г",2023-10-02,3798.0
"Ургамлын тос, л",2023-10-02,7798.0
"Элсэн чихэр, кг",2023-10-02,5023.0
"Өндөг, ш",2023-10-02,561.0
"Ногоон цай, савласан, 90 г",2023-09-25,3621.0
"Ургамлын тос, л",2023-09-25,7798.0
"Элсэн чихэр, кг",2023-09-25,5023.0
"Өндөг, ш",2023-09-25,527.0
"Ногоон цай, савласан, 90 г",2023-09-18,3621.0
"Ургамлын тос, л",2023-09-18,7798.0
"Элсэн чихэр, кг",2023-09-18,5023.0
"Өндөг, ш",2023-09-18,524.0
"Ногоон цай, савласан, 90 г",2023-09-11,3621.0
"Ургамлын тос, л",2023-09-11,7798.0
"Элсэн чихэр, кг",2023-09-11,3997.0
"Өндөг, ш",2023-09-11,524.0
"Ногоон цай, савласан, 90 г",2023-09-04,3625.0
"Ургамлын тос, л",2023-09-04,7798.0
"Элсэн чихэр, кг",2023-09-04,4035.0
"Өндөг, ш",2023-09-04,524.0
"Ногоон цай, савласан, 90 г",2023-08-28,3606.0
"Ургамлын тос, л",2023-08-28,7798.0
"Элсэн чихэр, кг",2023-08-28,3771.0
"Өндөг, ш",2023-08-28,523.0
"Ногоон цай, савласан, 90 г",2023-08-21,3606.0
"Ургамлын тос, л",2023-08-21,7798.0
"Элсэн чихэр, кг",2023-08-21,3771.0
"Өндөг, ш",2023-08-21,526.0
"Ногоон цай, савласан, 90 г",2023-08-14,3618.0
"Ургамлын тос, л",2023-08-14,7798.0
"Элсэн чихэр, кг",2023-08-14,3771.0
"Өндөг, ш",2023-08-14,526.0
"Ногоон цай, савласан, 90 г",2023-08-07,3618.0
"Ургамлын тос, л",2023-08-07,7798.0
"Элсэн чихэр, кг",2023-08-07,3771.0
"Өндөг, ш",2023-08-07,524.0
"Ногоон цай, савласан, 90 г",2023-07-31,3618.0
"Ургамлын тос, л",2023-07-31,7798.0
"Элсэн чихэр, кг",2023-07-31,3771.0
"Өндөг, ш",2023-07-31,528.0
"Ногоон цай, савласан, 90 г",2023-07-24,3618.0
"Ургамлын тос, л",2023-07-24,8011.0
"Элсэн чихэр, кг",2023-07-24,3771.0
"Өндөг, ш",2023-07-24,532.0
"Ногоон цай, савласан, 90 г",2023-07-17,3618.0
"Ургамлын тос, л",2023-07-17,8011.0
"Элсэн чихэр, кг",2023-07-17,3771.0
"Өндөг, ш",2023-07-17,510.0
"Ногоон цай, савласан, 90 г",2023-07-03,3618.0
"Ургамлын тос, л",2023-07-03,8011.0
"Элсэн чихэр, кг",2023-07-03,3771.0
"Өндөг, ш",2023-07-03,523.0
"Ногоон цай, савласан, 90 г",2023-06-26,3618.0
"Ургамлын тос, л",2023-06-26,8011.0
"Элсэн чихэр, кг",2023-06-26,3771.0
"Өндөг, ш",2023-06-26,523.0
"Ногоон цай, савласан, 90 г",2023-06-19,3618.0
"Ургамлын тос, л",2023-06-19,8011.0
"Элсэн чихэр, кг",2023-06-19,3771.0
"Өндөг, ш",2023-06-19,525.0
"Ногоон цай, савласан, 90 г",2023-06-12,3817.0
"Ургамлын тос, л",2023-06-12,8011.0
"Элсэн чихэр, кг",2023-06-12,3771.0
"Өндөг, ш",2023-06-12,522.0
"Ногоон цай, савласан, 90 г",2023-06-05,3817.0
"Ургамлын тос, л",2023-06-05,8011.0
"Элсэн чихэр, кг",2023-06-05,3771.0
"Өндөг, ш",2023-06-05,524.0
"Ногоон цай, савласан, 90 г",2023-05-29,3817.0
"Ургамлын тос, л",2023-05-29,7960.0
"Элсэн чихэр, кг",2023-05-29,3771.0
"Өндөг, ш",2023-05-29,524.0
"Ногоон цай, савласан, 90 г",2023-05-23,3817.0
"Ургамлын тос, л",2023-05-23,7960.0
"Элсэн чихэр, кг",2023-05-23,3771.0
"Өндөг, ш",2023-05-23,537.0
"Ногоон цай, савласан, 90 г",2023-05-15,3817.0
"Ургамлын тос, л",2023-05-15,7960.0
"Элсэн чихэр, кг",2023-05-15,3771.0
"Өндөг, ш",2023-05-15,532.0
"Ногоон цай, савласан, 90 г",2023-05-08,3788.0
"Ургамлын тос, л",2023-05-08,8178.0
"Элсэн чихэр, кг",2023-05-08,3771.0
"Өндөг, ш",2023-05-08,535.0
"Ногоон цай, савласан, 90 г",2023-05-01,3788.0
"Ургамлын тос, л",2023-05-01,8250.0
"Элсэн чихэр, кг",2023-05-01,3771.0
"Өндөг, ш",2023-05-01,539.0
"Ногоон цай, савласан, 90 г",2023-04-24,3788.0
"Ургамлын тос, л",2023-04-24,8298.0
"Элсэн чихэр, кг",2023-04-24,3771.0
"Өндөг, ш",2023-04-24,541.0
"Ногоон цай, савласан, 90 г",2023-04-17,3788.0
"Ургамлын тос, л",2023-04-17,8304.0
"Элсэн чихэр, кг",2023-04-17,3771.0
"Өндөг, ш",2023-04-17,539.0
"Ногоон цай, савласан, 90 г",2023-04-10,3788.0
"Ургамлын тос, л",2023-04-10,8201.0
"Элсэн чихэр, кг",2023-04-10,3771.0
"Өндөг, ш",2023-04-10,536.0
"Ногоон цай, савласан, 90 г",2023-04-03,3788.0
"Ургамлын тос, л",2023-04-03,8201.0
"Элсэн чихэр, кг",2023-04-03,3771.0
"Өндөг, ш",2023-04-03,537.0
"Ногоон цай, савласан, 90 г",2023-03-27,3788.0
"Ургамлын тос, л",2023-03-27,8201.0
"Элсэн чихэр, кг",2023-03-27,3771.0
"Өндөг, ш",2023-03-27,546.0
"Ногоон цай, савласан, 90 г",2023-03-20,3788.0
"Ургамлын тос, л",2023-03-20,8179.0
"Элсэн чихэр, кг",2023-03-20,3771.0
"Өндөг, ш",2023-03-20,540.0
"Ногоон цай, савласан, 90 г",2023-03-13,3788.0
"Ургамлын тос, л",2023-03-13,8179.0
"Элсэн чихэр, кг",2023-03-13,3771.0
"Өндөг, ш",2023-03-13,537.0
"Ногоон цай, савласан, 90 г",2023-03-06,3788.0
"Ургамлын тос, л",2023-03-06,8179.0
"Элсэн чихэр, кг",2023-03-06,3771.0
"Өндөг, ш",2023-03-06,520.0
"Ногоон цай, савласан, 90 г",2023-02-27,3788.0
"Ургамлын тос, л",2023-02-27,8328.0
"Элсэн чихэр, кг",2023-02-27,3771.0
"Өндөг, ш",2023-02-27,495.0
"Ногоон цай, савласан, 90 г",2023-02-13,3788.0
"Ургамлын тос, л",2023-02-13,8448.0
"Элсэн чихэр, кг",2023-02-13,3771.0
"Өндөг, ш",2023-02-13,516.0
"Ногоон цай, савласан, 90 г",2023-02-06,3788.0
"Ургамлын тос, л",2023-02-06,8446.0
"Элсэн чихэр, кг",2023-02-06,3771.0
"Өндөг, ш",2023-02-06,516.0
"Ногоон цай, савласан, 90 г",2023-01-30,3788.0
"Ургамлын тос, л",2023-01-30,8494.0
"Элсэн чихэр, кг",2023-01-30,3771.0
"Өндөг, ш",2023-01-30,517.0
"Ногоон цай, савласан, 90 г",2023-01-23,3788.0
"Ургамлын тос, л",2023-01-23,8413.0
"Элсэн чихэр, кг",2023-01-23,3771.0
"Өндөг, ш",2023-01-23,521.0
"Ногоон цай, савласан, 90 г",2023-01-16,3804.0
"Ургамлын тос, л",2023-01-16,8295.0
"Элсэн чихэр, кг",2023-01-16,3771.0
"Өндөг, ш",2023-01-16,523.0
"Ногоон цай, савласан, 90 г",2023-01-09,3804.0
"Ургамлын тос, л",2023-01-09,8295.0
"Элсэн чихэр, кг",2023-01-09,3771.0
"Өндөг, ш",2023-01-09,533.0
"Ногоон цай, савласан, 90 г",2023-01-05,3788.0
"Ургамлын тос, л",2023-01-05,8250.0
"Элсэн чихэр, кг",2023-01-05,3771.0
"Өндөг, ш",2023-01-05,539.0
"Ногоон цай, савласан, 90 г",2023-01-02,3804.0
"Ургамлын тос, л",2023-01-02,8231.0
"Элсэн чихэр, кг",2023-01-02,3771.0
"Өндөг, ш",2023-01-02,543.0
"Ногоон цай, савласан, 90 г",2022-12-26,3804.0
"Ургамлын тос, л",2022-12-26,8231.0
"Элсэн чихэр, кг",2022-12-26,3771.0
"Өндөг, ш",2022-12-26,542.0
"Ногоон цай, савласан, 90 г",2022-12-19,3804.0
"Ургамлын тос, л",2022-12-19,8231.0
"Элсэн чихэр, кг",2022-12-19,3771.0
"Өндөг, ш",2022-12-19,544.0
"Ногоон цай, савласан, 90 г",2022-12-12,3804.0
"Ургамлын тос, л",2022-12-12,8306.0
"Элсэн чихэр, кг",2022-12-12,3771.0
"Өндөг, ш",2022-12-12,537.0
"Ногоон цай, савласан, 90 г",2022-12-05,3804.0
"Ургамлын тос, л",2022-12-05,8347.0
"Элсэн чихэр, кг",2022-12-05,3771.0
"Өндөг, ш",2022-12-05,515.0
"Ногоон цай, савласан, 90 г",2022-11-28,3804.0
"Ургамлын тос, л",2022-11-28,8270.0
"Элсэн чихэр, кг",2022-11-28,3759.0
"Өндөг, ш",2022-11-28,515.0
"Ногоон цай, савласан, 90 г",2022-11-21,3804.0
"Ургамлын тос, л",2022-11-21,8900.0
"Элсэн чихэр, кг",2022-11-21,3759.0
"Өндөг, ш",2022-11-21,508.0
"Ногоон цай, савласан, 90 г",2022-11-14,3804.0
"Ургамлын тос, л",2022-11-14,9031.0
"Элсэн чихэр, кг",2022-11-14,3759.0
"Өндөг, ш",2022-11-14,497.0
"Ногоон цай, савласан, 90 г",2022-11-07,3804.0
"Ургамлын тос, л",2022-11-07,9031.0
"Элсэн чихэр, кг",2022-11-07,3759.0
"Өндөг, ш",2022-11-07,492.0
"Ногоон цай, савласан, 90 г",2022-10-31,3804.0
"Ургамлын тос, л",2022-10-31,9031.0
"Элсэн чихэр, кг",2022-10-31,3759.0
"Өндөг, ш",2022-10-31,496.0
"Ногоон цай, савласан, 90 г",2022-10-24,3804.0
"Ургамлын тос, л",2022-10-24,9067.0
"Элсэн чихэр, кг",2022-10-24,3759.0
"Өндөг, ш",2022-10-24,482.0
"Ногоон цай, савласан, 90 г",2022-10-17,3804.0
"Ургамлын тос, л",2022-10-17,9175.0
"Элсэн чихэр, кг",2022-10-17,3759.0
"Өндөг, ш",2022-10-17,478.0
"Ногоон цай, савласан, 90 г",2022-10-10,3804.0
"Ургамлын тос, л",2022-10-10,9211.0
"Элсэн чихэр, кг",2022-10-10,3759.0
"Өндөг, ш",2022-10-10,478.0
"Ногоон цай, савласан, 90 г",2022-10-03,3813.0
"Ургамлын тос, л",2022-10-03,9270.0
"Элсэн чихэр, кг",2022-10-03,3759.0
"Өндөг, ш",2022-10-03,470.0
"Ногоон цай, савласан, 90 г",2022-09-26,3813.0
"Ургамлын тос, л",2022-09-26,9542.0
"Элсэн чихэр, кг",2022-09-26,3759.0
"Өндөг, ш",2022-09-26,470.0
"Ногоон цай, савласан, 90 г",2022-09-19,3813.0
"Ургамлын тос, л",2022-09-19,8302.0
"Элсэн чихэр, кг",2022-09-19,3759.0
"Өндөг, ш",2022-09-19,470.0
"Ногоон цай, савласан, 90 г",2022-09-12,3813.0
"Ургамлын тос, л",2022-09-12,10192.0
"Элсэн чихэр, кг",2022-09-12,3759.0
"Өндөг, ш",2022-09-12,470.0
"Ногоон цай, савласан, 90 г",2022-09-05,3813.0
"Ургамлын тос, л",2022-09-05,10192.0
"Элсэн чихэр, кг",2022-09-05,3759.0
"Өндөг, ш",2022-09-05,470.0
"Ногоон цай, савласан, 90 г",2022-08-29,3813.0
"Ургамлын тос, л",2022-08-29,10053.0
"Элсэн чихэр, кг",2022-08-29,3759.0
"Өндөг, ш",2022-08-29,472.0
"Ногоон цай, савласан, 90 г",2022-08-22,3813.0
"Ургамлын тос, л",2022-08-22,10204.0
"Элсэн чихэр, кг",2022-08-22,3759.0
"Өндөг, ш",2022-08-22,473.0
"Ногоон цай, савласан, 90 г",2022-08-15,3813.0
"Ургамлын тос, л",2022-08-15,10203.0
"Элсэн чихэр, кг",2022-08-15,3759.0
"Өндөг, ш",2022-08-15,473.0
"Ногоон цай, савласан, 90 г",2022-08-08,3813.0
"Ургамлын тос, л",2022-08-08,10203.0
"Элсэн чихэр, кг",2022-08-08,3759.0
"Өндөг, ш",2022-08-08,463.0
"Ногоон цай, савласан, 90 г",2022-08-01,3813.0
"Ургамлын тос, л",2022-08-01,9877.0
"Элсэн чихэр, кг",2022-08-01,3759.0
"Өндөг, ш",2022-08-01,462.0
"Ногоон цай, савласан, 90 г",2022-07-25,3813.0
"Ургамлын тос, л",2022-07-25,9870.0
"Элсэн чихэр, кг",2022-07-25,3759.0
"Өндөг, ш",2022-07-25,463.0
"Ногоон цай, савласан, 90 г",2022-07-18,3796.0
"Ургамлын тос, л",2022-07-18,9843.0
"Элсэн чихэр, кг",2022-07-18,3759.0
"Өндөг, ш",2022-07-18,463.0
"Ногоон цай, савласан, 90 г",2022-07-04,3796.0
"Ургамлын тос, л",2022-07-04,9700.0
"Элсэн чихэр, кг",2022-07-04,3759.0
"Өндөг, ш",2022-07-04,459.0
"Ногоон цай, савласан, 90 г",2022-06-27,3796.0
"Ургамлын тос, л",2022-06-27,9516.0
"Элсэн чихэр, кг",2022-06-27,3759.0
"Өндөг, ш",2022-06-27,462.0
"Ногоон цай, савласан, 90 г",2022-06-20,3772.0
"Ургамлын тос, л",2022-06-20,8712.0
"Элсэн чихэр, кг",2022-06-20,3684.0
"Өндөг, ш",2022-06-20,470.0
"Ногоон цай, савласан, 90 г",2022-06-13,3804.0
"Ургамлын тос, л",2022-06-13,8249.0
"Элсэн чихэр, кг",2022-06-13,3748.0
"Өндөг, ш",2022-06-13,463.0
"Ногоон цай, савласан, 90 г",2022-06-06,3804.0
"Ургамлын тос, л",2022-06-06,7733.0
"Элсэн чихэр, кг",2022-06-06,3640.0
"Өндөг, ш",2022-06-06,468.0
"Ногоон цай, савласан, 90 г",2022-05-30,3796.0
"Ургамлын тос, л",2022-05-30,7429.0
"Элсэн чихэр, кг",2022-05-30,3640.0
"Өндөг, ш",2022-05-30,473.0
"Ногоон цай, савласан, 90 г",2022-05-23,3868.0
"Ургамлын тос, л",2022-05-23,7292.0
"Элсэн чихэр, кг",2022-05-23,3651.0
"Өндөг, ш",2022-05-23,486.0
"Ногоон цай, савласан, 90 г",2022-05-16,3439.0
"Ургамлын тос, л",2022-05-16,7254.0
"Элсэн чихэр, кг",2022-05-16,3651.0
"Өндөг, ш",2022-05-16,489.0
"Ногоон цай, савласан, 90 г",2022-05-11,3134.0
"Ургамлын тос, л",2022-05-11,6833.0
"Элсэн чихэр, кг",2022-05-11,3651.0
"Өндөг, ш",2022-05-11,473.0
"Ногоон цай, савласан, 90 г",2022-05-04,2642.0
"Ургамлын тос, л",2022-05-04,6833.0
"Элсэн чихэр, кг",2022-05-04,3651.0
"Өндөг, ш",2022-05-04,475.0
"Ногоон цай, савласан, 90 г",2022-04-27,2406.0
"Ургамлын тос, л",2022-04-27,6631.0
"Элсэн чихэр, кг",2022-04-27,3651.0
"Өндөг, ш",2022-04-27,485.0
"Ногоон цай, савласан, 90 г",2022-04-20,1994.0
"Ургамлын тос, л",2022-04-20,6631.0
"Элсэн чихэр, кг",2022-04-20,3276.0
"Өндөг, ш",2022-04-20,470.0
"Ногоон цай, савласан, 90 г",2022-04-13,1994.0
"Ургамлын тос, л",2022-04-13,6631.0
"Элсэн чихэр, кг",2022-04-13,3276.0
"Өндөг, ш",2022-04-13,467.0
"Ногоон цай, савласан, 90 г",2022-04-06,1994.0
"Ургамлын тос, л",2022-04-06,6631.0
"Элсэн чихэр, кг",2022-04-06,3276.0
"Өндөг, ш",2022-04-06,461.0
"Ногоон цай, савласан, 90 г",2022-03-30,1994.0
"Ургамлын тос, л",2022-03-30,5932.0
"Элсэн чихэр, кг",2022-03-30,3251.0
"Өндөг, ш",2022-03-30,413.0
"Ногоон цай, савласан, 90 г",2022-03-23,1994.0
"Ургамлын тос, л",2022-03-23,5932.0
"Элсэн чихэр, кг",2022-03-23,3251.0
"Өндөг, ш",2022-03-23,413.0
"Ногоон цай, савласан, 90 г",2022-03-16,1994.0
"Ургамлын тос, л",2022-03-16,5932.0
"Элсэн чихэр, кг",2022-03-16,3251.0
"Өндөг, ш",2022-03-16,419.0
"Ногоон цай, савласан, 90 г",2022-03-09,1994.0
"Ургамлын тос, л",2022-03-09,5979.0
"Элсэн чихэр, кг",2022-03-09,3251.0
"Өндөг, ш",2022-03-09,413.0
"Ногоон цай, савласан, 90 г",2022-03-02,1994.0
"Ургамлын тос, л",2022-03-02,5979.0
"Элсэн чихэр, кг",2022-03-02,3251.0
"Өндөг, ш",2022-03-02,410.0
"Ногоон цай, савласан, 90 г",2022-02-23,1950.0
"Ургамлын тос, л",2022-02-23,5851.0
"Элсэн чихэр, кг",2022-02-23,3251.0
"Өндөг, ш",2022-02-23,404.0
"Ногоон цай, савласан, 90 г",2022-02-16,1950.0
"Ургамлын тос, л",2022-02-16,5912.0
"Элсэн чихэр, кг",2022-02-16,3251.0
"Өндөг, ш",2022-02-16,408.0
"Ногоон цай, савласан, 90 г",2022-02-09,1950.0
"Ургамлын тос, л",2022-02-09,5893.0
"Элсэн чихэр, кг",2022-02-09,3276.0
"Өндөг, ш",2022-02-09,427.0
"Ногоон цай, савласан, 90 г",2022-01-26,1950.0
"Ургамлын тос, л",2022-01-26,5893.0
"Элсэн чихэр, кг",2022-01-26,3276.0
"Өндөг, ш",2022-01-26,451.0
"Ногоон цай, савласан, 90 г",2022-01-19,1950.0
"Ургамлын тос, л",2022-01-19,5893.0
"Элсэн чихэр, кг",2022-01-19,3220.0
"Өндөг, ш",2022-01-19,450.0
"Ногоон цай, савласан, 90 г",2022-01-12,1950.0
"Ургамлын тос, л",2022-01-12,5881.0
"Элсэн чихэр, кг",2022-01-12,3220.0
"Өндөг, ш",2022-01-12,453.0
"Ногоон цай, савласан, 90 г",2022-01-05,1950.0
"Ургамлын тос, л",2022-01-05,5929.0
"Элсэн чихэр, кг",2022-01-05,3220.0
"Өндөг, ш",2022-01-05,450.0
"Ногоон цай, савласан, 90 г",2021-12-30,1964.0
"Ургамлын тос, л",2021-12-30,5887.0
"Элсэн чихэр, кг",2021-12-30,3156.0
"Өндөг, ш",2021-12-30,470.0
"Ногоон цай, савласан, 90 г",2021-12-22,1950.0
"Ургамлын тос, л",2021-12-22,5775.0
"Элсэн чихэр, кг",2021-12-22,3108.0
"Өндөг, ш",2021-12-22,465.0
"Ногоон цай, савласан, 90 г",2021-12-15,1948.0
"Ургамлын тос, л",2021-12-15,5770.0
"Элсэн чихэр, кг",2021-12-15,3172.0
"Өндөг, ш",2021-12-15,478.0
"Ногоон цай, савласан, 90 г",2021-12-08,2012.0
"Ургамлын тос, л",2021-12-08,5824.0
"Элсэн чихэр, кг",2021-12-08,2967.0
"Өндөг, ш",2021-12-08,465.0
"Ногоон цай, савласан, 90 г",2021-12-01,1955.0
"Ургамлын тос, л",2021-12-01,5663.0
"Элсэн чихэр, кг",2021-12-01,2863.0
"Өндөг, ш",2021-12-01,450.0
"Ногоон цай, савласан, 90 г",2021-11-24,1955.0
"Ургамлын тос, л",2021-11-24,5637.0
"Элсэн чихэр, кг",2021-11-24,2863.0
"Өндөг, ш",2021-11-24,446.0
"Ногоон цай, савласан, 90 г",2021-11-17,1929.0
"Ургамлын тос, л",2021-11-17,5599.0
"Элсэн чихэр, кг",2021-11-17,2863.0
"Өндөг, ш",2021-11-17,425.0
"Ногоон цай, савласан, 90 г",2021-11-10,1929.0
"Ургамлын тос, л",2021-11-10,5473.0
"Элсэн чихэр, кг",2021-11-10,2863.0
"Өндөг, ш",2021-11-10,419.0
"Ногоон цай, савласан, 90 г",2021-11-03,1929.0
"Ургамлын тос, л",2021-11-03,5473.0
"Элсэн чихэр, кг",2021-11-03,2863.0
"Өндөг, ш",2021-11-03,421.0
"Ногоон цай, савласан, 90 г",2021-10-27,1902.0
"Ургамлын тос, л",2021-10-27,5473.0
"Элсэн чихэр, кг",2021-10-27,2863.0
"Өндөг, ш",2021-10-27,421.0
"Ногоон цай, савласан, 90 г",2021-10-20,1610.0
"Ургамлын тос, л",2021-10-20,4873.0
"Элсэн чихэр, кг",2021-10-20,2800.0
"Өндөг, ш",2021-10-20,421.0
"Ногоон цай, савласан, 90 г",2021-10-13,1610.0
"Ургамлын тос, л",2021-10-13,4864.0
"Элсэн чихэр, кг",2021-10-13,2800.0
"Өндөг, ш",2021-10-13,414.0
"Ногоон цай, савласан, 90 г",2021-10-06,1566.0
"Ургамлын тос, л",2021-10-06,4864.0
"Элсэн чихэр, кг",2021-10-06,2800.0
"Өндөг, ш",2021-10-06,409.0
"Ногоон цай, савласан, 90 г",2021-09-29,1566.0
"Ургамлын тос, л",2021-09-29,4864.0
"Элсэн чихэр, кг",2021-09-29,2800.0
"Өндөг, ш",2021-09-29,370.0
"Ногоон цай, савласан, 90 г",2021-09-22,1566.0
"Ургамлын тос, л",2021-09-22,4821.0
"Элсэн чихэр, кг",2021-09-22,2800.0
"Өндөг, ш",2021-09-22,370.0
"Ногоон цай, савласан, 90 г",2021-09-15,1566.0
"Ургамлын тос, л",2021-09-15,4821.0
"Элсэн чихэр, кг",2021-09-15,2800.0
"Өндөг, ш",2021-09-15,349.0
"Ногоон цай, савласан, 90 г",2021-09-08,1566.0
"Ургамлын тос, л",2021-09-08,4821.0
"Элсэн чихэр, кг",2021-09-08,2800.0
"Өндөг, ш",2021-09-08,329.0
"Ногоон цай, савласан, 90 г",2021-09-01,1566.0
"Ургамлын тос, л",2021-09-01,4821.0
"Элсэн чихэр, кг",2021-09-01,2800.0
"Өндөг, ш",2021-09-01,332.0
"Ногоон цай, савласан, 90 г",2021-08-25,1566.0
"Ургамлын тос, л",2021-08-25,4821.0
"Элсэн чихэр, кг",2021-08-25,2800.0
"Өндөг, ш",2021-08-25,332.0
"Ногоон цай, савласан, 90 г",2021-08-18,1566.0
"Ургамлын тос, л",2021-08-18,4821.0
"Элсэн чихэр, кг",2021-08-18,2713.0
"Өндөг, ш",2021-08-18,332.0
"Ногоон цай, савласан, 90 г",2021-08-11,1566.0
"Ургамлын тос, л",2021-08-11,4774.0
"Элсэн чихэр, кг",2021-08-11,2713.0
"Өндөг, ш",2021-08-11,332.0
"Ногоон цай, савласан, 90 г",2021-08-04,1566.0
"Ургамлын тос, л",2021-08-04,4774.0
"Элсэн чихэр, кг",2021-08-04,2713.0
"Өндөг, ш",2021-08-04,333.0
"Ногоон цай, савласан, 90 г",2021-07-28,1566.0
"Ургамлын тос, л",2021-07-28,4710.0
"Элсэн чихэр, кг",2021-07-28,2713.0
"Өндөг, ш",2021-07-28,342.0
"Ногоон цай, савласан, 90 г",2021-07-21,1566.0
"Ургамлын тос, л",2021-07-21,4710.0
"Элсэн чихэр, кг",2021-07-21,2713.0
"Өндөг, ш",2021-07-21,344.0
"Ногоон цай, савласан, 90 г",2021-07-14,1566.0
"Ургамлын тос, л",2021-07-14,4469.0
"Элсэн чихэр, кг",2021-07-14,2713.0
"Өндөг, ш",2021-07-14,371.0
"Ногоон цай, савласан, 90 г",2021-07-07,1566.0
"Ургамлын тос, л",2021-07-07,4469.0
"Элсэн чихэр, кг",2021-07-07,2713.0
"Өндөг, ш",2021-07-07,371.0
"Ногоон цай, савласан, 90 г",2021-06-30,1566.0
"Ургамлын тос, л",2021-06-30,4451.0
"Элсэн чихэр, кг",2021-06-30,2713.0
"Өндөг, ш",2021-06-30,373.0
"Ногоон цай, савласан, 90 г",2021-06-23,1566.0
"Ургамлын тос, л",2021-06-23,4420.0
"Элсэн чихэр, кг",2021-06-23,2713.0
"Өндөг, ш",2021-06-23,408.0
"Ногоон цай, савласан, 90 г",2021-06-16,1566.0
"Ургамлын тос, л",2021-06-16,4395.0
"Элсэн чихэр, кг",2021-06-16,2713.0
"Өндөг, ш",2021-06-16,430.0
"Ногоон цай, савласан, 90 г",2021-06-08,1566.0
"Ургамлын тос, л",2021-06-08,4395.0
"Элсэн чихэр, кг",2021-06-08,2713.0
"Өндөг, ш",2021-06-08,433.0
"Ногоон цай, савласан, 90 г",2021-06-02,1566.0
"Ургамлын тос, л",2021-06-02,4288.0
"Элсэн чихэр, кг",2021-06-02,2751.0
"Өндөг, ш",2021-06-02,463.0
"Ногоон цай, савласан, 90 г",2021-05-25,1566.0
"Ургамлын тос, л",2021-05-25,4288.0
"Элсэн чихэр, кг",2021-05-25,2751.0
"Өндөг, ш",2021-05-25,471.0
"Ногоон цай, савласан, 90 г",2021-05-19,1566.0
"Ургамлын тос, л",2021-05-19,4288.0
"Элсэн чихэр, кг",2021-05-19,2751.0
"Өндөг, ш",2021-05-19,473.0
"Ногоон цай, савласан, 90 г",2021-05-12,1572.0
"Ургамлын тос, л",2021-05-12,4288.0
"Элсэн чихэр, кг",2021-05-12,2751.0
"Өндөг, ш",2021-05-12,472.0
"Ногоон цай, савласан, 90 г",2021-05-05,1572.0
"Ургамлын тос, л",2021-05-05,4288.0
"Элсэн чихэр, кг",2021-05-05,2751.0
"Өндөг, ш",2021-05-05,466.0
"Ногоон цай, савласан, 90 г",2021-04-28,1572.0
"Ургамлын тос, л",2021-04-28,4288.0
"Элсэн чихэр, кг",2021-04-28,2751.0
"Өндөг, ш",2021-04-28,463.0
"Ногоон цай, савласан, 90 г",2021-04-21,1572.0
"Ургамлын тос, л",2021-04-21,4288.0
"Элсэн чихэр, кг",2021-04-21,2751.0
"Өндөг, ш",2021-04-21,463.0
"Ногоон цай, савласан, 90 г",2021-04-14,1572.0
"Ургамлын тос, л",2021-04-14,4288.0
"Элсэн чихэр, кг",2021-04-14,2751.0
"Өндөг, ш",2021-04-14,446.0
"Ногоон цай, савласан, 90 г",2021-04-07,1572.0
"Ургамлын тос, л",2021-04-07,4288.0
"Элсэн чихэр, кг",2021-04-07,2751.0
"Өндөг, ш",2021-04-07,445.0
"Ногоон цай, савласан, 90 г",2021-03-31,1572.0
"Ургамлын тос, л",2021-03-31,4288.0
"Элсэн чихэр, кг",2021-03-31,2751.0
"Өндөг, ш",2021-03-31,453.0
"Ногоон цай, савласан, 90 г",2021-03-24,1572.0
"Ургамлын тос, л",2021-03-24,4288.0
"Элсэн чихэр, кг",2021-03-24,2751.0
"Өндөг, ш",2021-03-24,453.0
"Ногоон цай, савласан, 90 г",2021-03-17,1572.0
"Ургамлын тос, л",2021-03-17,4305.0
"Элсэн чихэр, кг",2021-03-17,2751.0
